_id,choose_the_best_user_intent_for_the_post_gold,is_the_title_discriminative_gold,if_yes_does_the_intent_of_the_title_and_content_agree_with_each_other_gold,docid,title,content,forumid,
447489534,How should I manage or treat symptoms or conditions X?,No,,12615,help.. i'm allergic to cats!," is anyone else allergic to cats? do you know how, if possible, to get rid of it? or are there certain breeds that cause less problems?",10,0.699729408
447489665,"What is the cause of symptoms, conditions, or test findings X?",Yes,Yes,563332,Could this be breast cancer?, I have been getting really irritable and itchy under and on my breasts lately . I have not felt any lumps as so far but i have looked up the symptoms on variouse sites and some said it could be a possible sign of breast cancer. I am getting myself over worried i think but i would like some advice just in case thankyou ...,23,0.306801141
447489288,How should I manage or treat symptoms or conditions X?,Yes,Yes,730658,how to get yourself out of depression?," I do have a history and and prone to depression and anxiety. it comes and goes. right now i feel like i am becoming depressed again. i dont want to do anything. i have no desire to go to work, to do anything really. if it wasnt for my son id probably sleep all day unless i was at work or the gym. i dont know how to get myself out of it. i have tried anti depressants and they have side affects im not willing to deal with again i had very bad widthdrawls even when slowing going off them i will never do it again...so what are some things, anything that will help snap me out of it?",44,0.169135538
447489398,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,545751,good news," Hello every one, I thought I would give some good news for once. I went to the surgeons office today and there was no cancer in the lymph nodes and the parameters are clear. The tumor was bigger than they thought but that only means I may have chemotherapy and radiation. The big news is that it looks like they got it all! Now I wait for the oncologist appointment to find out how the next step in this cancer journey will go. Nothing like hurry up and wait.... Hugs to all, K",23,0.557345596
447489358,Can drugs or treatments X cause adverse finding Y?,No,,631000,allergy eye shadow," allergic to eye shadow? Since I turned 50+, I have had a lot of issues never experienced before. Skin cancer, psoriasis, and now a really yucky allergic reaction to eyeliner or eye shadow. My eyes become pink-eye like and it takes about 3 days of basic over-the-counter allery eye drops to clear it up. I could be wrong, but through the process of elimination, I have found that eye shadow with sparkle' attributes and eye liner that has that 'glimmer' effect are the culprits. I can wear bareEssential 'rested' eye shadow and Covergirl pencil eyeliner. But 1 hour after using eye shadow with 'sparkly' appearence, I am dead meat. Lovely. I am thinking about tatoo eyeliner now. haha",10,0.363187247
447489593,"What is the cause of symptoms, conditions, or test findings X?",No,,622662,Should I be worried??, Today I had a physical and my doctor said she felt a lump in my left breast so she is sending me to a breast specialist to have them check it out. This scared the heck out of me. I am only 20 years old but cancer does run in my family. Could this be nothing or should I be worried?,23,0.414976644
439158274,"What is the cause of symptoms, conditions, or test findings X?",No,,662456,Young for heart attack !!," hi i am a 50 years old woman who had a heart attack 5 weeks ago. 4 stents put in. my chol good, bp good,need to lose about 10 lbs. smoker but i have now quit. this has really changed my life i still dont understand why i had heart attack? now i chest hurts from time to time right where my heart is. is this normal?",65,0.044012741
447489294,"What is the cause of symptoms, conditions, or test findings X?",No,,524880,Tattoo Ink," So it's said you can have an allergy to tattoo ink...but can you DEVELOP the allergy after having had one for almost 2 years?? I hadn't ever had much of any issues with my tattoo until recently, two years later. It's been puffing up, so that the tattoo is raised, it gets itchy, it burns, and the ink is starting to look leaky. I can't figure out what's going on...allergy is the only thing I could imagine, after having had it two years already... Any ideas?",10,0.129087409
447489474,How should I manage or treat symptoms or conditions X?,No,,710892,Depressed and lonley with no confidence.," When in high school I had a small group of close friends, I was ultra popular, but I had some good close friends. Then when I left school I made more friends when drinking etc. But I got in with one bad person and something bad happened. This has helped prevent me from making new friends since. Ive made no new friends since that event and im 21 year old male. I work from home, my best friend is away in prision! and group of friends from school have distanced them selfs in to other groups now. Leaving me with 2 close friends and 1 frindge friend. I visit my aunts a lot to get out mose days. But its being 3 weeks since I seen my friend, and my other friend isnt out of prision untill next year. I find it hard to make new friends, I dont seem to have the ability, confidence, desire or self esteem to. I get angry very easily and paranoid easily - im guessing due to low self esteem. Im more comfortable around friends I know well, but other wise I cant form friendships! Does anyone else have similar situation, and what steps to change it?",44,0.757944857
447489337,How should I manage or treat symptoms or conditions X?,No,,149991,bad allergies!," Well, I had an allergy skin test on Thursday, despire already having a blood test done. Boy was I SHOCKED when I saw all the different things I'm allergic to!! (blood test only showed 4 things!) I'm HIGHLY allergic to 22 different things, dust mites being so high my allergist couldn't believe it. He said he hasn't seen someone so highly allergic to this many different things in years. :eek: The rest were mostly weeds and trees (I live in the AZ desert) and my cats as well :( (though the cats weren't too bad!) I'm starting on tree and weed shots in about a week and then will probably have to do the dust mites and kitty ones later on. At least now I know what is wrong though because all the x-rays and CT scans of my Sinuses were normal. I was beginning to think all of this was in my head and I honestly think my primary care dr was thinking I was making some of this up! For those of you that have done shots, how long does it take to normally feel a little better? I guess I'm overly concerned because none of these plants are even in bloom yet and almost daily I feel like I have the flu. (fevers, chills, aches, PND, no energy, etc) I can not even imagine what I'm going to be like once Spring hits! Hopefully I can get some shots in before then and start to build up a resistance. Katt",10,0.985502352
447472522,"What is the cause of symptoms, conditions, or test findings X?",No,,821592,Help me please!," I NEED HELP PLEASE! I think that I might have breast cancer ! :confused: I am 14 years old girl, and a few months ago ... like 5 maybe .. i discovered a little lump under my right arm pit! it kind of hurt a bit when i put pressure on it and it was sort of noticable when I lifted my arm. About a month ago, it seemed to disapear. I was worried then, and im even more worried now. Two nights ago, i got woke up in the middle of the night because of a pain in my right breast. I feel back asleep and in the morning the pain was still there. It was REALLY sore to the touch and i was even more worried Last night, i put a cold cloth on it and this morning when i woke up, the pain was just about gone! :) but now, there is a lump right behind my nipple. Please help me!",23,0.789742662
447489273,"Story telling, news, sharing or asking about experience, or soliciting support.",Yes,No,643208,I dont know what to do?," Hey ive been suffering from anxiety and depression for about 6 months now and I stopped taking lexapro for almost two weeks now. I was on that medication for about two months. I feel like I will never return back to myself. I feel like my days run into each other because I feel restless. The lexapro made me feel completely numb and feel light as a feather. It has gotten worse since ive been trying to get off of this drug. I honestly think that I dont really need medication because Ive always been a happy guy and very athletic. If anyone has ever felt like this after taking lexapro, please give comments.",44,0.602682897
447472217,"Combination (&gt;2 of manage, cause, or adverse findings).",No,,673695,depression," i am unsure weather i suffer from depression or not, I am constantly unhappy and cry all the time and feel hurt inside .I recieve no understanding from my partner as he says i have to stop acting this way and have to grow up . i do not want to see a doctor . Do not know what to do or who can help . It seems never ending .",44,0.750135955
447489409,"Story telling, news, sharing or asking about experience, or soliciting support.",Yes,No,733356,how to find a cure," Name: Naeem * Case History Presently I am victim of unbearable depression, anxiety and fears regarding different issues. Insecurity is also overwhelming. About fifteen (15) years back I started to take homeopathic medicines gradually I took a lot homeopathic medicines of different potencies from (mother tincture) to DM. In short I have abused more than thirty homeopathic medicines. During these fifteen years I also used allopathic medicines when homeopathic medicines seem to fail. My major symptoms are briefly as below: 1. Extreme depression sometimes followed by work mania. 2. Anxiety 3. Claustrophobia 4. Disturbed sleeping pattern, sleep after midnight or early in morning and wake at noon or bit earlier. 5. Averse to washing and bathing. 6. Indifferent to my appearance. 7. Flatulence 8. I was detected CARIES SPINE about a year ago but now I have completed its treatment and according to doctor it is cured. Surgery was done to remove abscess and allopathic treatment was done. 9. I was averse to company but now I am afraid of being alone. 10. I am averse to mental and physical work. 11. I am smoke about twenty (20) cigarettes a day. 12. I am indifferent to most of the in life/do not feel inspiration or motivation to do anything. 13. During misuse of homeopathic medicines my hair are rapidly getting grey. 14. I feel heavy unable to walk long or stand for more than few minutes. 15. I am impatient. 16. My condition gets worse if I get up early in morning or do not eats something after three or four hours. 17. I have done homeopathic diploma and according to my opinion my medicine was sulphur and it had not been properly used either potencies was not properly used or closed or dose was not properly administrated. I am feeling that I am not writing this case history coherently. So kindly do ask me questions to get a clear symptomatic picture of my disease. Please it must complicated because of abuse of homeopathic medicines.",44,0.898254484
447489683,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,626977,Questions about swollen node," I have a swollen node located right outside the left breast area. I have had it for 5 months now, and thought I should just mention it to my doctor before I start the school year. I don't get too worked up about lymph nodes because I have a child who has had two reactive nodes removed. I thought my doctor would pretty much go the same route as we have gone with my son in the past - antibiotics and send me on my way. Unfortunately, he said he wants it out right away, and he got me an appointment with a surgeon within 4 days. Now I'm a little nervous and wishing I had never even brought it up. Has anyone here had a swollen node located in that area? How did it turn out?",23,0.691651985
447489462,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,587092,welts," Every so often I get welts on various areas of my body. Sometimes my lips swell. I have had them on my head, neck, arms, hands, chest, legs. About covers everyplace. The only thing that gets rid of them, is steroids. I'm concerned about taking steroids that often. I have been through all the alergy tests...changed laundry soap to natural, and still the problem exists. I have been to alergists and internists and none have been able to help.",10,0.091386922
447489315,Can drugs or treatments X cause adverse finding Y?,Yes,Yes,560030,does prempro cause adenosis?," I have been taking prempro for many years. If I try to stop, I get horrific hot flashes - too horrible to handle. So I went back on prempro. Recently had a core biopsy, all benign. Is there significant data which shows prempro causes breast tissue growth and/or breast cancer?",23,0.982862178
447489649,Can drugs or treatments X cause adverse finding Y?,No,,525030,wellubrin and meridia?, does anyone here take meridia for weight loss and an AD? My doctor just switched me from lexapro to wellbutrin XL because of weight gain and now i'm starting on meridia. I've heard that meridia does something to the serotonin in the brain to decrease appetite so i'm wondering if it will diminish the effects of the AD. What a choice... fat and happy or skinny and depressed!!! Thanks in advance for any info.,44,0.90850257
447472586,How should I manage or treat symptoms or conditions X?,No,,858995,heart ablation," G,day @health boards just wondering if someone may have been in a similar situation,two weeks ago I had heart ablation for AF, my heart only stayed in correct rythm for a week now has gone back to AF,same as before ablation,still waiting to hear from the specialist,my gp seems to think that he will do it again,does anyone know if this procedure can be done again so soon after the first ablation, thanks for any information anyone may have Lowan",65,0.647934863
439158266,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,250254,Allergy Help," There's a book out there called Never be Sick Again and for allergy help: go to www.naet.com. It's allergy ELIMINATION. with NO DRUGS! and it WORKS!! I had several allergies including dogs, cats, peanuts, mold...and after seeign the doctors thru naet, i'm allergy free. It's acupressure while holding viles of allergens. I was skeptical, but it worked.",10,0.350848136
447472437,Others.,No,,729745,mechanical values," I have a mechanical aortic st lukes heart value. Is it okay to go through the metal detector at the air port, or should I have them do a pat down&amp;amp;amp;amp;amp;gt;",65,0.718181527
447489357,"Combination (&gt;2 of manage, cause, or adverse findings).",No,,675852,Angina Symptoms - Atypical?, Please help I had a heart bypass operation in December 2008 - after 1 month I started to develop the following symptoms:- 1. Pins and needles in my left arm/hand. 2. Jaw ache just below the ear mainly left side 3. Burning sensation in upper arms ( this can get quite severe at times) 4. Sweating 5. Nausea The symptoms get progressively worse as the day wears on. The doctor does not think this is angina however my previous experiences would make me think otherwise. I am on a number of heart drugs at the moment the doctor thinks it maybe a side effect of one or more of the drugs. What do you think - this whole thing is now driving me crazy as I don't what is happening to me. Has anybody else had this sort of problem? cutter,65,0.10391491
447472097,"Combination (&gt;2 of manage, cause, or adverse findings).",No,,675070,Anyone taking Origional Wellbutrin??, My Dr presribed Origional Wellbutrin IR 75mg ...the immediate release. I tried the 150XL and did not sleep for 3 days from one pill UGH! and no other side effect....tried the SR and was dizzy and sick and said she has seen problems as it only comes in generic...soooooo I am to try the imediate release just once a day so I can sleep? Does anyone still take this...is it higher risk for seizure as it is released qicker? I would really appreciate hearing from someone as I am scared to take this med but need something for my depression!! Thanks!,44,0.173641544
447489340,"What is the cause of symptoms, conditions, or test findings X?",No,,738551,Negative T wave., I have a negative T wave on my ECG. Not sure if this is bad as I have researched it and found that I could drop dead like in sudden death and it is benign as some sites say. Now I don't know. Please help.,65,0.842518374
447489441,"Combination (&gt;2 of manage, cause, or adverse findings).",No,,447636,food dye allergies," :wave: Exqsame, but my Doctor thinks I am allergic to food dye Red#40, and maybe blue #2 and yellow #6....They prescribed Hydroxyzine---which is an orange pill and Allegra (which I do not have yet)...does any one know if Hydroxyzine has red #40 in it????? or do you know where I can go to find out? exqsame",10,0.428541358
447472249,How should I manage or treat symptoms or conditions X?,Yes,Yes,254531,"Has Anyone Tried Holistic/Homeopathic, And Other Alternatives For Their Allergies?"," Hi there :wave: Besides cleaning like a madwoman, avoiding the allergens, getting a hepa filter, getting allergy bedding, has anyone tried holistic/homeopathic, and other alternatives for their allergies?, and if so, what were your results? I would really like to get off *all* medication altogether, but my allergies get so bad, I resort back to medicine, so I'm looking for natural alternatives, and would like to hear of other people's experiences and results. Thanks, Charlie :D",10,0.562965108
439158226,How should I manage or treat symptoms or conditions X?,No,,213374,Just discovered my son has allergies," I would like to ask if any of you are also experiencing this. We just discovered that my 4 year old son has allergies in: milk, eggs, wheat, soya and hazel-nut. He gets these red spots on his body and face and then they just disappear. The doc told us that we should avoid giving him these things, but it�s just so difficult. I mean he is only 4 years old. He can only have this special formula milk for allergies which he hates, so many things contain eggs and so many contain wheat. I really don�t know what to do. Anyone else experiencing this? Madj",10,0.691231361
447472443,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,740360,"Atrial fibrillation and CHF. Fitted with defibrillator. Bloating, fatigue and cough."," Quote: Originally Posted by Machaon (Post 4205670) Lisinopril causes the body to retain potassium. If one eats a diet too high in potassium, while taking a medication like Lisinopril, it can interfere with the Lisinopril and cause all kinds of heart problems, including palpitations, sob, dizzy, etc.",65,0.857240101
447472534,Others.,No,,553343,Pre-cancerous cells in breast, Deleted by author,23,0.02177023
447472194,"What is the cause of symptoms, conditions, or test findings X?",Yes,Yes,857129,"Can a man die without immediate warning, suddenly of heart attack"," My father died about a month ago and I have a few questions/concerns regarding his death. First off he was young, 54, and his death was very shocking and totally unexpected for everyone. Here's what happened. It was on a sunday. He woke up and like every other sunday ate breakfast with my mom as they were going to walk their dogs (a sunday morning ritual for them). He acted no differently than he normally does--he laughed, joked with me, ate without a problem, etc. And then the unthinkable happened. Right as he was going to leash up one of their dogs he just collapsed right in front of my Mom, his heart stopped. NO warning WHATSOEVER. He didnt complain of chest pain or numbness that is associated with a person just before they are about to have a heart attack, he didnt act funny--no signs, NOTHING. We called a paramedic and they got there within 5 minutes. During the time we waited my Mom and I were administering CPR. Paramedics arrived and he was rushed to the emergency. Long story short, he never regained conscionsness. He had a massive heart attack. This has been the most devastating thing to happen to us. I'm not coping well at all. Im 25 years old and my father is gone. He was active and should of had at least 20 more years left. I just have so many questions, I dont understand how this could of happened. My father did have a silent heart attack about 15 years ago which he had to have a stint put in, but absolutely no problems since then. He did however continue to smoke. Hes been smoking since he was 20. Im just a little suspicious about things. Everyone thing Ive read online says that there is at LEAST some kind of warning leading up to a heart attack. I mean he literally just collapsed without a word or a single sound and never came to. He was hanging around some friends the night before drinking (he was a social drinker) and having a good time. No autopsy was done because the hospital believed that since he had that silent heart attack years ago that it was basically just heart disease related, and the medical examiner apparently came to the same conclusion. Can a heart attack really strike in this manner?",65,0.347167652
447489496,How should I manage or treat symptoms or conditions X?,No,,589996,periods while on arimidex," I'm 49 years old. Have been on arimidex for about a year and a half. A couple of months ago i started my period. I thought it was a flook and then the next month i started again, now month 3 is coming up. What should I do? I was diagnosed with breast cancer April 2006 estogen positive, her pos. 12 lymph nodes bad. Went thru chemo/ radiation /herceptin therapy.",23,0.284334722
439158276,Can drugs or treatments X cause adverse finding Y?,Yes,Yes,679038,what are the side effects of cilift, what are the side effects of cilift,44,0.715310144
447489567,How should I manage or treat symptoms or conditions X?,No,,651566,Psych doc wont give me anxiety meds, I have taken Klonopin and Xanax sporadically throughout the year during a bitter divorce and unfortunate reconcilliation and I felt it helped alot. Of course I realize its addicting but I have asked the doc to at least give me it for a short time to get me past this really really hard time (back with husband but in love with somone else) but he says the depression meds work just as good if we get the right does. Well I am soooooooooooooooooo very depressed without this man and I miss him so bad but I know we cant be together cause of some custody issues I knew I would not be able to deal with. Has anyone else had this issue with a doc or felt they needed these meds for a time to get through a rough period?,44,0.09640311
447489181,How should I manage or treat symptoms or conditions X?,No,,833954,wandering," i,ve got a fibulater and pacemaker which was put in a yesr ago that brought up my infraction rate to 30 but just got it checked again and it,s back down to 22% now. would like to know how low can it get before it stop,s?....thank,s",65,0.606860833
447472154,How should I manage or treat symptoms or conditions X?,Yes,Yes,685173,"Aside from medication, what do you do to help with your depression", I'm curious as to what other things I should be doing/ what things others do to help with depression. Vitamins? Supplements? Diet? Thanks,44,0.028323308
447489461,How should I manage or treat symptoms or conditions X?,No,,290435,Cleaning HVAC Ductwork," Have any of you had this done in your home? Everytime I change the intake filter I wonder about all that stuff in the duct! Have many allergies among which are dust mites, molds, mildrew, etc. Was wondering if that made more sense than the air purifier in each room....any thoughts, experience with this? Thanks!",10,0.604076561
439158273,"What is the cause of symptoms, conditions, or test findings X?",Yes,Yes,527126,Link between wheat intolerance and depression ?," :confused: I have suffered from moderate depression for many years now. I am now beginning to wonder if this is down to a wheat intolerance. I usually follow a pretty healthy diet, however this past week (because I was on holiday) I ate more bread, biscuits etc, my mood is worse. I intend to cut out (or down drastically) for a few days to see if there is a difference. Has anyone else noticed this or are the symptoms more likely to be physical ? I also noticed that if I eat for example, pasta and garlic bread or pitta bread together, my heart speeds up and I feel slightly unwell for a brief period. I also find it hard to lose weight, I am not overweight my BMI is okay but I seem stuck just over where I'd like to be. Any comments gratefully accepted ! :)",10,0.491861372
447489265,"What is the cause of symptoms, conditions, or test findings X?",No,,634783,Breast Cancer Survivor with Elevated Liver Enzymes," HI, My mother was diagnosed with breast cancer about 5 years ago. She had a lumpectomy and radiation and has been fine ever since. At her latest oncologist appointment her blood tests showed elevated liver enzymes. Our family is, of course, freaking out and worrying about the worst. What is the most likely cause of this? She is going for a CT scan today, but i am so worried I cannot wait for the results. She has no symptoms of anything and has been going to all of her normal appointments every 6 months plus been on Tamoxifen. Any feedback would be greatly greatly appreciated.",23,0.093035873
447472521,"What is the cause of symptoms, conditions, or test findings X?",No,,770458,I am on metropolol 50mg bid for panc disorder and still skips beats sometimes," Why I can not stop this, now I begin to take Xanax now because I m always anxious thinking about my my dr. Heart all the time EKG and stress test done but he said it's normal, increased metropolol from 25mg to 50mg, also I stop taking my paxil few month back, I think I need it again. Thanks david",65,0.840309896
447472088,"What is the cause of symptoms, conditions, or test findings X?",No,,884271,question on ekg results," my mom had an ekg for a pre-surgery screening, she's getting eye surgery.... the results are: normal sinus rhythm left bundle branch block abnormal ecg when compared with ecg of 5/25/11 no significant change was found the doctor said there is a slight abnormality, but nothing changed since the last one, and she could talk to a cardiologist, but it's not anything she has to do right this minute can anyone advise what these results mean?",65,0.458340578
447472483,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,12165,Cleanse for allergies., I wrote alot of info on the Inner Ear message board under Cleanse made me feel better . It's too much to re write so please go there and read the information. I got excellent results from doing this cleanse. Riannon :),10,0.516621789
447489371,"Combination (&gt;2 of manage, cause, or adverse findings).",No,,766166,Mother with Congestive Heart Failure questions.," Last week my Mother who is 67 thought she was dying and I rushed her to the emergency room. Her ankles were swollen and the doctor diagnosed her with Congestive heart failure. She has Sjogrens Syndrome and drinks about 7-8 bottles of water a day. She stayed in the Hospital for 2 days and was given Lasix and was sent home feeling better. She has been getting worst since being home with slurred speech, slow movement, loss of balance, trouble breathing, food taste bad in her mouth and she can only sleep a couple of hours a night. She seems pretty incoherent at times but just wants to be left alone. She is stubborn as a mule and will not go back to the emergency room. She has a doctor appointment for Friday to see her primary doctor but this guy is pretty useless. What could be causing her these problems and any advice as to what I can do to help her would be appreciated. Thank You.",65,0.607591336
439158225,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,400353,allergic rhinitis related to slightly elevated blood platelets?," Hello Everyone! I have bad allergic rhinitis, allergic to pollens, molds, dust mites, cats, dogs, etc, off the charts on the tests. For 10 years my platelets have been slightly elevated and I have my blood tested 2x a year and we're watching them. I've read that there may be a connection between the inflammation of allergies and elevated platelets - has anyone else had this, or have any information? Thank you in advance for your help.",10,0.533544987
447472083,How should I manage or treat symptoms or conditions X?,No,,649127,how do you explain?, hey I've been dealing with depression off and on for many many years. I've been doing fairly well until recently. Although my boyfriend knows about me being depressed etc. I still can't seem to find the words to explain my feelings to him. The other night I stayed over and couldn't fall asleep. He kept asking me what I was thinking about but I couldn't honestly tell him. I cried myself to sleep without him knowing. I hate feeling so lonely when I'm surrounded by people who love me but I don't know how to let them in without completely freaking them out with some of these thoughts. Any advice?,44,0.574709809
447472256,"What is the cause of symptoms, conditions, or test findings X?",No,,479218,Does anyone here have allergies that trigger...," Migraines? I have recently found out that I am allergic to Mold was in a mold infested house. I was having the migraines for about a year a half before we knew the cause. We are out of that enviroment but now that allergy season is here I am having migraines again along with the allergy symptoms. Migraines do run in my family I used to have them from time to time but I have them all the time now. I started taking a allergy shot while we were in the house but had to quit because it was making me worse. I have just this week started back. I just want to know if I will be doomed with migraines now for the rest of my like along with the allergies or will it get better. Any one else like me? No one else in my family that has allergies migraines is effected like this I wasn't until the mold which is my main allergy. Thanks in advance, Shelley",10,0.072925629
447489253,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,867681,verbally abusive parents," hi am sneha, my parents don't get along with each other n r always into fighting, heated arguments etc..... When i was 2 or 3 yrs of age , after their quarrel my parents would be angry and verbally abuse me, I don't know why they did so, after every argument with my dad, my mom would say that it was better if I was a stillborn, she used to tell me that i should have been dead , so that she can get out of the marriage. I was too young that time, i used to cry. Then again I in my school I had a teacher, who disliked my parents as well , she too used to vent her anger on me. Later my mom joined me into the school where she was teaching, so that she can take care of my sister. Here i was the teacher's daughter. So my mom was thinking to much about her reputation, and for each move I made, every word I said to my class mates, she would say that it was wrong, (now thinking about that I know that I was not), she was checking , monitoring me every time, and the result of anything I did was failure, she never encouraged me, but she did discourage me, she would say that I would be cursed (I was around 7 or 8 an at that time I believed in God and so these supernatural curses too) . And later I dint make much friends at all, no one talked to me at school, I became a silent person, I can say that I have lived in silence . more on the top of that I had my aunt (mom's sister) who's 18 yrs older than me to make my life hell by her taunts ( she is like that till now and I avoid her, coz I dont want to get depressed and spoil my mood). At that (during my school) I became overweight , I was ashamed of weight, my complexion(I now know that beauty has nothing to do with complexion), everything about me .Years have passed am 21 now and am depressed I am unable to forget the experience my parents gave me. Even today I cry thinking about all these.I need help. due to all these I am afraid to chat with people (I do chat online but not in person). I need help, am depressed.:( :(",44,0.207403785
447472601,"What is the cause of symptoms, conditions, or test findings X?",Yes,Yes,710883,Could I be depressed?," I feel like an outsider around loved ones and friends. I find it very hard to communicate with people in general. I get so anxious when I talking to a stranger that I begin to misuse and mispronounce words. I get too self conscious around people because I feel like I am being judged all the time. I get irritated easily by anyone or anything. I feel unloved, unappreciative and betrayed (for no specific reason) by everyone. I get emotional all the time over silly things. I have lost my focus and I am constantly doubting my capabalities to perform and learn new things. Basically, I feel dumb and worthless. Lately, these fears and issues have elevated to whole new levels. I don't even understand how I used to socialize in the past. Now the moment I step out, I get panic attacks and just want to run back to bed. I have unbalanced sleeping and eating patterns. I feel moody and low on energy all the time. I recently left my job because I couldn't do take it anymore. Then I moved back with my parents. I broke up with my girlfriend. I have blocked all my friends for the past few months. I spent the whole summer in my parents' gloomy basement. I have been like this for the past 2 years for no specific reason. Its sad because this wasn't the way I envisioned to spend my early 20s. I have turned into this person without any tragic experience or event. It just happend for no reason, and gradually became worse and took everything away with it. I don't even understand how is it possible to go from a happy, friendly guy to a boring and depressing person for no reason? It may sound childish I am too scared to even visit a doctor. I guess I am just affraid to be labelled depressed. Anyone ever experienced anything like this? Please share some tips and ideas to cure this naturally so I can get back on my feet. Thanks in advance.",44,0.610749551
447472580,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,634132,im having surgery in few days and im scared, im 34 and was diagnosed with breast when i was six months pregnant with my fourth child.i had to have my baby four weeks early to start chemo.my beautiful baby is now 5mnths.im away to have double mastectomy in few days.ive kept myself together for my family but im scared.i would like to hear from someone who has already gone through this to tell me everything is going to be ok,23,0.985035671
447472186,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,762709,Need some advise," This is my first post. I am 38 years old and have three stents. It has now been two years since this was done. I am a funeral director and had to leave my job several months ago due to intense chest pressure will lifting bodies and from the long hours and the stress. My cardiologist has said that I was to young to go on SSI Disability. I can not exert myself lifting or walking up a hill without intense chest pressure and shortness of breath. My regular Dr. has said he was behind me 100% going for disability. Do any of you have any experience with SSI Disability? Any ideas would be helpful. Thanks, Brian",65,0.760869329
447472533,How should I manage or treat symptoms or conditions X?,No,,682746,high heart rate when exercising," I am only 28yrs old female, I weigh about 125, petite frame, and I do smoke on a daily basis. I know I am out of shape and joined a gym to help that. I have been going about 6days a week, doing about 30mins on the elliptical just to start gradually but within 10min of my workout I am at a heart rate of 170. It does go down but im wondering what I can change too help me get back down to my normal rate? It worries me that it gets that high at such a young age.",65,0.139625105
447472340,"What is the cause of symptoms, conditions, or test findings X?",Yes,Yes,675889,I don't understand the results.... help," My doctor's nurse just called me and told me my doctor wants me to see a surgeon. This is base on the biopsy results: Bening fibroglandular breast tissue with fibrous mastopathy including cystic change, apocrine metaplasia, papillomatosis and intraductal hyperplasia of the usual type. I don't understand what this mean, the only good thing is that what ever it is, is benign. Can somebody explain this to me in plain english? I'll really appreciate it. I have to make an appointment for the surgeon as soon as my insurance apporove it. :confused::confused::confused:",23,0.94167617
447472324,"Combination (&gt;2 of manage, cause, or adverse findings).",No,,715129,Pristiq: Leave Me!," Hi everyone. I'm new here, but very glad I found these boards. I stumbled across it searching for Pristiq side effects. I've seen several posts where the person refers to brain zaps -- what exactly are those? Here's my story in a nutshell: I had my physical last week. My B/P was 150 over 106. My doctor asked how my Lexapro was doing, and I told him it keeps me from crying, but doesn't motivate me to do anything else. I just come home and curl up in a chair. It takes everything I have to get out of bed in the morning (my poor snooze alarm!) and to even pay bills. He decided to try me on Pristiq, saying his other patients have had pretty good luck with it. He gave me a two-week sample. I think the norepinephrine in it is what made my heart beat faster, which is scary to me, since I take another drug to slow my heart down (I have a heart murmur and mitral valve prolapse). After reading the literature on the Pristiq side effects (rapid heartbeat was one), I noticed that it should not be taken by persons with uncontrolled hypertension -- which he had just told me mine was NOT controlled . By Sunday (Day 5), I was restless and ended up re-hanging photos on the walls, moving stuff around the house, and going full steam ... soooo restless! Normally I sleep most of the weekends (and evenings) away. No naps this time! I went to bed around midnight Sunday and didn't go to sleep until 3 AM. When I did finally fall asleep, I had weird dreams/nightmares that woke me up. It was bizarre. When I closed my eyes to try to get back to sleep, I kept seeing what I can only describe as kaleidoscope patterns. It was like I was drunk. I remember wondering if this was what being on LSD would be like. I decided to give it another try and took the 6th day dose on Monday. My heart was driving me nuts, and I was starting to feel like a zombie -- like I did when he tried me on Prozac (I only lasted 7 days on that). Today I didn't take the medication and feel like I'm going through detox. I'm supposed to call my doctor tomorrow (Wednesday) anyway to give him an update, and I think I'll give him hell instead! Why would a doctor give someone a drug knowing that the side effects are something the patient already has?!! It doesn't make sense to me. Has anyone had any luck by adding Abilify to their existing medication? I was thinking about asking about taking that with the Lexapro. Thanks for listening -- it's nice to know I'm not alone in going through this horrible Pristiq experience!",44,0.52051255
447489390,"Story telling, news, sharing or asking about experience, or soliciting support.",No,,715169,after care advise," hi all, I have a friend who is having a hard time healing after many surgeries, she keeps ripping the stitches and such. We were thinking of somehow getting somesort of care in her house from 8-4 for a few weeks, to prepare lunch for the toddler, do hair of the school aged child, laundry etc. is there such a thing and what would I call it to do a search? thank you",23,0.135897337
447472118,How should I manage or treat symptoms or conditions X?,Yes,Yes,844966,Can effexor help me?," I am new here. I wanted to know if effexor can help with my depression my bipolar? I was on lexapro from the age 14-18,I stopped taking it cause I thought I was better,but as the years went by a lot of things happend to me. So now my doctor prescribed me effexor to see if that will help me. But I wonder if it will. Or should I see a Physciatrist??:( Please help me with this,I'll be greatly thankful.",44,0.236225371
